,회차,날짜,댓글,답글,좋아요,싫어요
0,1,2022-07-26 23:09,"타웹툰 언급 죄송하지만, 장성락 작가님이 얼마 전에 타계하셨습니다. 많은 분들이 과로로 돌아가신 것 같다고 이야기 하고 있고, 많은 작가님들이 혹사되고 있는 상황입니다. 업계 전체가 과로를 하고 있는 만큼, 타 웹툰과 비교하는게 아니라 작가님들의 인간적인 스케쥴을 요청해야 할 때인 것 같습니다.",67,11600,122
0,1,2022-07-26 22:55,"저번주 화요일인 7월19일 오후 11시에 휴재 작품 제외하고, 수요일 웹툰 1위였던 전독시에 구글창 뭐 여자 xxx 검색해보라는 매크로가 몰려와서 약 2시간가량 베댓을 점령당했습니다. 아마 이놈들은 정상적인 댓글 갖고 매크로꾼이라며 뻥치고 베댓을 내린 뒤, 아이디 10개정도로 추천주작하며 지들이 베댓 차지할거예요. 여러분들은 그런 주작댓글에 낚여 정상적인 댓글 내리지마시고 신고 부탁드립니다. 제발 일 좀 해라, 네이버야. 쿠키 받아먹고 뭐하냐 대체?",26,5268,64
0,1,2022-07-26 23:04,오늘 분량 짧은거 보니 작가님두 한번 쉬시고 가시는게 어떤가 싶어요..!요즘 그림작가님들 건강안좋으신 분들도 많고 그러니 한번 정비하시고 다시 건강하게 연재하시는건 어때요? 뭘해도 작가님 건강이 우선! 사실 작가님은 10년 더 연재하셔야합니다 🤭,29,3891,122
0,1,2022-07-26 22:59,"오랜 시간 쓸쓸하게 시간을 보낸 신유승을 만날 때 독자: ""내가 그렇게 두지 않아"" 유중혁: ""시간 낭비 하지 말고 정보나 줘"" 아 그저......",30,3708,20
0,1,2022-07-26 23:04,"분량이 조금 모자란다고 보는 의견이 많긴하네요. 다만, 아시겠지만 전독시 작화만큼은 다들 인정하고 넘어가시잖아요. 한 컷에 그리는 수고와 노력이 많이 들거예요. 조금씩 쉬어가는 것도 필요하다고 봐요. 이러다가 건강 못 챙기시면 오히려 웹툰진행에 방해됩니다.",26,3004,49
0,1,2022-07-26 23:24,분량 말고 내용 이야기는 없나... 김독자는 자신의 과거를 함께해주고 지켜준 신과 같은 멸살법으로 41회차의 신유승을 기억했고 신이었던 멸살법의 등장인물이었던 신유승은 자신을 거의 유일하게 봐준 독자를 신으로 여기게 된 이 관계가 너무 소중함...,12,2575,28
0,1,2022-07-26 23:01,독자 너무 이쁘게 생겼다근데.............글로봤을때 글만의 특성과 재미가있지만 그림과는 전혀다름 진짜 일단 독자의 무궁무진한 표정을볼수있고... 웹툰으로 표현할수있는것과 소설로 표현할수 있는걸 정말 잘 보여주는 작품 웹툰과 다른 재미를 느끼고싶다면 소설도 꼭 보세요 여러분 제발!!!,15,2111,25
0,1,2022-07-26 23:02,원작 읽으면서도 상상이 가장 안됐던 장면 중 하나인데 이게 이렇게 표현되는구나,10,1752,15
0,1,2022-07-26 22:58,미래의 신유승이 독자를 아저씨라 부르는거보면 잘 알지도 못하고 그저 현재의 유승이 기억을 본게 다인데도 그만큼 따뜻한걸 알았고 기대고 싶었나보다...유중혁 당장 엎드려,10,1577,11
0,1,2022-07-26 23:35,이번화 작화 왜이리 쩔지..? 따땃한 느낌이 너무 좋아 ㅠㅠ여러분 독자 속눈썹도 생겻어요!! ㅠㅠㅠ,10,1537,11
0,1,2022-07-26 23:34,독자가 화신체일때는 딱히 안느껴졌는데 영혼 모습은 눈이 별처럼 빛난다는 그 묘사가 너무 찰떡이야.,9,1383,12
0,1,2022-07-26 23:10,"작품을 하다보면 끊어야 할 부분이 매번 일정 할 수가 없어요. 분량 들쭉날쭉하게 끊어지는건 당연한거고, 매주 60컷(이라곤 해도 파트별로 따지면 200컷이상)인데..이게 비정상적인거에요.. 며칠전 돌아가신 장성락 작가님과 비정상적으로 과로 할 수 밖에없는 웹툰업계를 한번 더 생각하고 덧글 남겨주세요..",10,1309,31
0,1,2022-08-31 02:43,분량작다고 꼽주는애들은 걍 조용히 들어가자 일이있으시거나 몸이안좋거나 작품에대한고민을 하셔서그랫다던가 이유가잇을건데 찡찡대기나하고 조용히 기다리자,28,1209,118
0,1,2022-08-02 22:57,디오니소스 7942는 어디서 배워온거얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ역시 분위기를 중요시하는 신답네ㅋㅋ 7942= 친구사이,76,18360,43
0,1,2022-08-02 23:02,10덕겜 보면 일본서버가 우리나라 서버보다 이벤트나 그런거 더 빠르던데 도쿄돔 서울보다 진도 빠른거 고증 ㅆㅅㅌㅊ ㅋㅋㅋㅋㅋㅋㅋㅋ,52,13586,61
0,1,2022-08-02 23:04,한일전이면 이지혜가 활약하겠네 이순신 장군님이 성좌니까,60,11824,43
0,1,2022-08-02 23:04,TMI : 이번 에피는 일본에서 검열당한 에피라는 사실 ㅋㅋ,87,9162,66
0,1,2022-08-02 23:19,🚨8월 3일 소식알림🚨 ∙ 8월 3일은 패왕 유중혁의 생일입니다 ㄴ중혁아 생일축하해~~ ∙ 8월 3일은 전독시 118화가 나오는 날입니다 ㄴ나 닉값해도 되냐,44,4672,91
0,1,2022-08-02 23:21,중립의 왕은 이름처럼 얼굴 대칭도 중립인건가ㅋㅋㅋㅋ 앞머리만 살짝 치우면 완벽한 데칼코마니겠는데?,26,4098,15
0,1,2022-08-03 00:27,"불이 다 꺼진 어두운 방.방의 한구석에서 조그만한 불빛이 새어나오고 있었다. [tls123: 오늘은 중혁이의 생일입니다. 독자님들 모두 축하해주세요.] ""....생일."" 많게 봐야 중학생으로밖에 보이지 않는 작은 꼬마가 눈을 빛내며 자신의 낡은 컴퓨터를 들여다보고 있었다. 꼬마의 뒤에 위치한 너덜너덜해진 달력에 누군가가 꾹꾹 눌러 그린 작은 빨간 동그라미가 유난히 눈에 띄었다. 8/3. 유중혁의 생일이었다. 꼬마는.. 아니, 김독자는 난감했다. 진심으로 축하해주고 싶었지만 유감스럽게도 자신에겐 진심을 전할 변변찮은 말재주가 없었다. 김독자는 고민하다가 자신의 꼬질꼬질한 책가방에서 작은 초코파이를 꺼냈다. 컴퓨터 앞에 초코파이를 놓은 김독자는 그제서야 만족스러운지 소리내서 웃었다. ""유중혁, 생일 축하해."" 어설픈 축하 인사와 함께 김독자는 컴퓨터를 껐다. 그의 주인공과 맞는 첫번째 여름이었다.",32,2186,49
0,1,2022-08-02 23:27,"TMI:오늘(내일),8월 3일은 회귀자🎉유중혁🎉의 생일날이다.TTMI: 그런데 정작 주인공인 유복치는 오늘 회차에서 단 한컷도 나오지 않았다.. 중혁아 생일 축하해!!",14,1961,36
0,1,2022-08-02 23:31,"<히든 시나리오 - 🐡 🎂 🎉 🥳> 분류: 히든 난이도: SSSSS 클리어 조건: 오늘은 화신 '유중혁'의 생일날입니다. 돌연사가 잦은 화신 '유복치'를 위해 400코인을 후원하거나, 간접메시지로 생일을 축하하시오. 제한 시간: 24시간 보상: 유중혁 회귀확률 -0.0000001% 성좌 '화요일 밤을 기다리는 눈'의 신임 성좌 '느긋한 수요일의 눈'의 가호 실패 시: ""그냥 죽어라.""",43,1673,44
0,1,2022-08-02 23:12,근데 상아 생각하는데 왜 하필 페르세포네 버전 상아를 생각한거야ㅋㅋ 그러니까 죄책감 max지,28,1606,10
0,1,2022-08-02 23:23,페르세포네 유상아랑 원본유상아랑 너무 다른데? ㅋㅋㅋㅋㅋㅋ,7,1389,8
0,1,2022-09-07 00:31,일단 아저씨 눈이 맛이 갔는데,9,1314,4
0,1,2022-08-02 23:14,와 오늘 김독자 무슨일이냐진짜개잘생겼다.....🦑,13,1151,18
0,1,2022-09-06 23:25,"이제 보니 일러 송편이 중혁, 독자가 아니라 재환, 독자네. 피부색이 어두움. 멸이세 추석 일러도 재환, 독자였나 봄! 둘이 비슷한 느낌이여서 착각했네ㅋㅋㅋㅋ",7,1070,5
0,1,2022-08-02 23:31,"[성좌, '화요일 밤을 기다리는 수많은 눈' 들이 화신 '유중혁' 의 생일을 축하합니다!]",5,1005,21
0,1,2022-08-09 22:57,마지막왕 콰왕님 입장하십니다,143,24865,54
0,1,2022-08-09 23:15,유중혁이 들어오면 그건 회의가 아니라 협박아님?,57,18968,49
0,1,2022-08-09 23:32,"단언컨대, 서울 7왕중 최강은 패왕(覇王) 유중혁이다. -전지적 독자 시점 63화-",28,15981,93
0,1,2022-08-09 23:34,김독자가 과자「와작」하고 먹으니깐유중혁도 맞받아치고 「콰앙」하고 입장하네.,21,9772,47
0,1,2022-08-09 23:30,하아 이 순간만을 기다려왔다 비스킷 먹으며 유중혁이 난리치는 걸 여유롭게 보는 김독자를 그림으로 보고싶었단 말야,23,6594,80
0,1,2022-08-09 23:40,유중혁이 패왕인 이유-닉값 그대로 ㅈㄴ팬다고ㅋㅋㅋ,18,4675,20
0,1,2022-08-10 01:00,여러분 의자를 보세요각자에 맞는 의자에 앉고있어요 캐릭터성에 맞는 의자에 앉고있는데 하ㅠ 이런 연출 진짜 더 얘기하고싶은데 스포될까바 얘기도 못하겠구 암튼 의자를 봐요,31,3422,71
0,1,2022-08-10 00:03,분량이 적다는 지적을 하는 순간 전독시 팬들에게 공격 당하겠죠...?,33,1418,353
0,1,2022-08-10 00:18,"이젠 마냥 분량 적다는 댓글 보고 눈 돌리지만 말아줬으면; 분량 작다고 하는 사람들도 돈주고 보는 독자예요; 마냥 억까하려고 지금까지 이러는게 아니라는 겁니다. 작화요? 수려하죠. 네이버웹툰에서 탑급 작화라고 인정하며 항상 즐겁게 감상하고 있습니다. 당장에 상위권 웹툰들만 봐도 3배 분량이고 복붙하는 작품이 많다고 해도 스토리 진행이라는게 있죠. 명계 걷다가 유승이랑 얘기하고 끝, 돌아와서 왕 만나고 입장하면서 끝, 입장하고 대화하다가 유중혁 오면서 끝. 지금까지 분량이 점점 줄어든다고 했다가 욕쳐먹은 입장으로써 이제야 분량 적다고 베댓 올라오는게 신기합니다. 예전처럼 많이 그리기가 힘드시면 눈치보지 마시고 휴재 해주세요. 계속 쌓이다가 댓글 언젠가 한번 터지느니 그게 작가님 건강에도 좋지 않을까요?",36,1236,352
0,1,2022-08-10 02:18,"몇몇 오해하시는 대깨분들을 위해 추가설명 들어갑니다저희는 단순히 그림장수가 많아지는 분량을 얘기하는게 아닙니다. 스토리적으로 유의미한, 몰입감있게 볼 수 있는 알찬 부분의 분량을 늘려달라는 것이죠. 물론 세심하게 뚫어져라 쳐다보면 몇몇 스토리와 연관있는 떡밥이나 미장센등의 연출기법을 찾을 수도 있을겁니다. 하지만 그러한 것들은 보는이의 입장에서 와 이렇게 표현한다고? 라는 말이 자연스럽게 나와야지 지루함과 부족함을 느끼는 와중에서 어떻게든 의미부여를하고 몇번을 반복해서 보아야 겨우 내뱉을 수 있는건 개인적으로 좀 어떨까 싶네요... 지나친 까도 꼴볼견이지만 부정적의견을 무분별하게 밀어내고 긍정적인 의견만을 피드백으로 받아들이는건 독자에게도 작가에게도 전혀 도움될 것 없는 하책중의 하책이라고 생각합니다. 도를 넘지 않은 부정적 의견은 수정과 발전의 계기가 되는 쓴 맛의 약과 같다고 생각하는 입장으로선 전독시팬분들의 작품, 작가사랑을 이해하지만서도 이런 말씀은 드릴 수 밖에 없네요",42,1039,235
0,1,2022-09-14 02:08,이게 내용이 늘어지는건가??댓글보고당황함....,13,957,55
0,1,2022-08-10 02:11,"전독시를 정말 좋아하는 한 독자로서 말하는데, 분량이 많이 적어지긴했음.재앙 명일상까지만 해도 엄청난 분량의 고퀄리티가 일주일만에 매주 나왔었는데, 범람의 재앙 중반부터 분량이 조금씩 줄어져가는게 보였음. 그때까지만해도 그냥 넘어갔는데 그게 몇개월동안 지속될진 몰랐지. 네이버 시리즈에선 한 화 사이즈를 볼 수 있는데, 몇개월전까지만해도 한 화당 크기가 7,8mb정도 됐음. 근데 최근 몇개월동안은 5,4,3mb가 대부분임. 전독시를 너무 좋아하는데, 이런식으로 가면 10년은 무슨 20년 웹툰 연재해야할판임. 후반부로 갈수록 전투 스케일도 커질텐데 진짜 막막함. 다른 독자분들도 참다참다 이 지경이 한계까지 다다르니까 지금 별점이 이 모양이지싶네요.",18,826,220
0,1,2022-09-13 23:23,분량적다는 댓글을 베댓에 몇개나 올린거여;,7,736,32
0,1,2022-09-14 03:34,아직 2년지났는데 진도가 여기면 사실.. 진짜 완결 15년도 더걸릴지도 ㅋㅋ,11,658,34
0,1,2022-09-14 02:29,미리보기 베댓이 이젠 내용얘기가없고8이 분량까는베댓 2가 쉴드 댓글인데 베댓에 내용얘기를 안한다면 꽤 심각한수준이란건데,10,621,35
0,1,2022-08-16 22:56,"""다음 시나리오에 참가할 인원을 발표하겠다.""(내맘대로 정했다.) ""불만이 있다면 지금 듣도록 하지."" (꼬우면 지금 죽여주겠다.) 자동번역되네 진짜ㅋㅋㅋㅋ",50,19810,41
0,1,2022-08-16 23:14,내 생각에는 지금 작가님들 범람의 재앙이랑 명계편에 힘 다 쏟으셔서지금 페이스 조절 하시는 것 같은데... 아마 여섯 번째 시나리오 제데로 들어감 다시 분량 돌아오지 않을까? 지금 휴재하고 쉬다 오라는건 좀 그닥...? 그리고 나 기대하는 에피라 휴재보다는 불량 줄여 페이스 조절 하시는게 좋다고 생각함. 그리고 휴재하면 왜 휴재냐고 딴소리 할 애들도 많고..... 난 휴재보다 지금이 쫌 좋은 듯. 휴재 적당히 작가님 건강 챙기며 좋은 퀄이 가장 베스트니까. 그리고 더 넣기도 에매한 분량이었음. 휴재 휴재 휴재 무슨 사이다 원하는 성좌도 아니고 좀 기다리자,53,11488,188
0,1,2022-08-16 23:54,웹툰작가들 진짜 극한직업이구나...,62,8236,110
0,1,2022-08-16 23:23,예전엔 댓글 볼때마다 신박하고 새로운 드립들이라 웃으면서 좋아요 주고 같이 공감해줬는데어느순간부터 분량이야기가 조금씩 나오더니 지금은 분량:내용이 8:2 로 바뀌었어요. 이렇게되니 요즘엔 댓글 읽을맛도 딱히 나지 않는데 분량은 이해할 수 있다 해도 다들 이렇게 작가님들 몰아가는건 쫌 심하다는 생각이 듭니다. 지금 일주일에 이정도 분량의 그림을 그리는거면 사실 일주일도 부족한데 작가님들은 계속 분량이야기만 지속되는 이 웹툰에 계속 애정이 갈까요? 오히려 더 스트레스가 지속될 것 같지 않나요? 스트레스가 지속될 수 록 그림과 분량은 더욱 망가져갑니다 그러니 분량예기를 좀 줄여주시면 안될까요?,65,6588,360
0,1,2022-08-16 22:57,전우애....? 악! 김 독자머리너무잘잘라유중혁 해병님! 기열찐빠 같은 민주주의 투표를 시대적 역돌격시킨 것이 여간 기합이 아니였다! 라이라이차차차차차!!!,99,5008,134
0,1,2022-08-16 23:23,오늘 편이 상대적으로 짧아진 건 맞지만 거의 60컷 정도인데 컷이 적다고 생각하지는 않아요. 그치만 내용은 살짝 쉬어가는 화 정도 같긴 했던...ㅠㅠ요즘 웹툰계 너무 팍팍해진 것 같아요... 풀컬러로 일주일에 한 번씩 연재하는데 최근에는 대부분 작품들이 7~80컷은 기본으로 하시는 게 넘 걱정되네요,33,3842,87
0,1,2022-08-17 00:21,김독자 개하찮게 생긴거 ㅈㄴ 귀엽네 ㅋㅋㅋ,9,3797,18
0,1,2022-08-17 00:27,길영이 유승이 보호해주려는거 귀엽다ㅎㅎ,14,3405,14
0,1,2022-08-17 19:24,당장 몇주 전 같은 스튜디오에서 과로로 돌아가신 작가님이 계시는데 보편적인 분량의 웹툰에 분량타령하며 휴재 강요하는 사람들을 보니 왜 한국 웹툰업계가 사람 갈리는 곳으로 유명한지 알겠음,18,2659,53
0,1,2022-08-17 00:41,우리야 돈을 내고 보는 독자들이니까 전보다 분량이 적은것에 대해 불만이 생길수도 있지만 제 생각엔 장기적으로 보면 작가님이 6번째 시나리오 나오기전까지 페이스 조절 하시면서 중요씬들에 몰입할 힘을 충전시켜두시고 후에 나올 작품들 퀄리티가 더 좋아질것 같아 보이네요 ㅎㅎ 재밌는 작품 올려주셔서 감사합니다! 항상 몰입해서 보는 많은 독자중 한명입니다~작가님 화이팅 하세요!!',11,1805,42
